NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,label
0.5232948064804077,0.418119877576828,-0.8178713321685791,0.5404663681983948,0.3493920564651489,-0.756606936454773,0.5533871054649353,0.34756696224212646,-0.7566177248954773,0.5670585036277771,0.346786767244339,-0.7569661736488342,0.4976038932800293,0.35385313630104065,-0.7758402228355408,0.4811536371707916,0.355869859457016,-0.7754348516464233,0.46656301617622375,0.3592662811279297,-0.7757313847541809,0.5810016393661499,0.36936649680137634,-0.36973780393600464,0.4422006607055664,0.385147362947464,-0.44642946124076843,0.5489405393600464,0.48274949193000793,-0.6735464930534363,0.4977684020996094,0.49019017815589905,-0.6933640241622925,0.691255509853363,0.7474353909492493,-0.09292629361152649,0.35037553310394287,0.7428866028785706,-0.33196958899497986,0.7906795144081116,1.1770001649856567,0.059780459851026535,0.2689347267150879,1.2222379446029663,-0.29572921991348267,0.8603655099868774,1.5601258277893066,-0.17756666243076324,0.2526451349258423,1.611909031867981,-0.6327306628227234,0.8951568007469177,1.6785478591918945,-0.24039724469184875,0.2230464667081833,1.7368507385253906,-0.7337263822555542,0.87338787317276,1.6966580152511597,-0.3319363594055176,0.26010093092918396,1.7555904388427734,-0.8257113695144653,0.8503305912017822,1.657172441482544,-0.2310798019170761,0.27906396985054016,1.7081527709960938,-0.6826948523521423,0.6510677337646484,1.6139339208602905,0.003743118606507778,0.4138393998146057,1.6318167448043823,-4.208361860946752e-05,0.6599804759025574,2.3714795112609863,-0.0765838697552681,0.440988689661026,2.3852176666259766,-0.0764044001698494,0.6678937077522278,3.056366443634033,0.39719071984291077,0.45568934082984924,3.077427387237549,0.2035761922597885,0.6728990077972412,3.156109571456909,0.41280749440193176,0.44999033212661743,3.1855735778808594,0.21050985157489777,0.6458677053451538,3.2582204341888428,-0.09777543693780899,0.4923475980758667,3.271780014038086,-0.3732364773750305,good
0.5254717469215393,0.4169524013996124,-0.8382370471954346,0.5415337085723877,0.3476972281932831,-0.7764238715171814,0.5544043779373169,0.3456324636936188,-0.7764503955841064,0.5680814981460571,0.34470972418785095,-0.7768200635910034,0.4983654022216797,0.35197198390960693,-0.7951666712760925,0.4817674458026886,0.35383468866348267,-0.7947330474853516,0.46718865633010864,0.35732603073120117,-0.7949901819229126,0.5822073221206665,0.36657634377479553,-0.39466676115989685,0.44231709837913513,0.382649689912796,-0.466118186712265,0.5505979657173157,0.48240193724632263,-0.6971840262413025,0.49913492798805237,0.4896612763404846,-0.7166869640350342,0.6927914023399353,0.7485283613204956,-0.1231141909956932,0.3490620255470276,0.7424280643463135,-0.3389631509780884,0.7896642088890076,1.0282211303710938,0.033754944801330566,0.2665475606918335,1.2292112112045288,-0.2822149097919464,0.864615797996521,1.5574272871017456,-0.20167405903339386,0.2398880124092102,1.6347630023956299,-0.6158798336982727,0.9014756679534912,1.6727921962738037,-0.2652774453163147,0.2072019875049591,1.760486364364624,-0.7170233130455017,0.8802490830421448,1.6926302909851074,-0.35709208250045776,0.24436618387699127,1.784199595451355,-0.8103134632110596,0.8563240170478821,1.6530685424804688,-0.2556704580783844,0.2644226551055908,1.7353512048721313,-0.6670801639556885,0.6521173715591431,1.611229658126831,-0.008761780336499214,0.4135010540485382,1.6290833950042725,0.01250749733299017,0.6577892899513245,2.36191463470459,-0.048655636608600616,0.43770936131477356,2.374337673187256,-0.04129990562796593,0.6661418676376343,3.0424890518188477,0.47305169701576233,0.45505985617637634,3.056333065032959,0.28059470653533936,0.6713569760322571,3.143162488937378,0.49311527609825134,0.45107874274253845,3.161985397338867,0.2931252419948578,0.6432278156280518,3.2433087825775146,-0.014420508407056332,0.49118921160697937,3.2531397342681885,-0.28852415084838867,good
0.5455541610717773,0.506078839302063,-1.1652148962020874,0.5646595358848572,0.4202844202518463,-1.123597502708435,0.5770946741104126,0.4201850891113281,-1.1237293481826782,0.5895091891288757,0.419607549905777,-1.1241096258163452,0.5216246247291565,0.4142702519893646,-1.1390162706375122,0.5040708780288696,0.41071996092796326,-1.1385467052459717,0.4877048134803772,0.4083927571773529,-1.1389292478561401,0.5986728668212891,0.42361336946487427,-0.7183053493499756,0.45703402161598206,0.41562795639038086,-0.7741539478302002,0.5610151290893555,0.567693829536438,-0.9998246431350708,0.5127362012863159,0.5723842978477478,-1.0153809785842896,0.7093372344970703,0.7599310278892517,-0.3618311285972595,0.3234415054321289,0.7573989033699036,-0.5239229798316956,0.7911454439163208,1.0285615921020508,-0.17165997624397278,0.21814706921577454,1.1026331186294556,-0.42699986696243286,0.8492994904518127,1.575092077255249,-0.4397924840450287,0.21753406524658203,1.6849699020385742,-0.7987862825393677,0.8803403377532959,1.7046853303909302,-0.5206320881843567,0.19505712389945984,1.8248310089111328,-0.9093377590179443,0.8528456091880798,1.7164552211761475,-0.6101905107498169,0.23459388315677643,1.8285269737243652,-1.0132347345352173,0.8288057446479797,1.6727648973464966,-0.49184590578079224,0.25219014286994934,1.7757139205932617,-0.8522213101387024,0.6406614184379578,1.6720836162567139,-0.040416959673166275,0.38227570056915283,1.6849085092544556,0.044347550719976425,0.6367529034614563,2.418450355529785,0.021626649424433708,0.3959059715270996,2.4325904846191406,0.09076026827096939,0.6364988088607788,3.090022563934326,0.6100912690162659,0.40875381231307983,3.1022777557373047,0.5114189386367798,0.6400397419929504,3.194957971572876,0.6389570832252502,0.40667209029197693,3.210465431213379,0.5360029339790344,0.6038716435432434,3.309540271759033,0.0979875698685646,0.4451557695865631,3.3099939823150635,-0.066771499812603,bad
0.5429875254631042,0.3797932267189026,-1.051243543624878,0.5571569800376892,0.2987855076789856,-0.9843320250511169,0.5713840126991272,0.299323171377182,-0.9846798181533813,0.5845347046852112,0.30141836404800415,-0.9849033355712891,0.5066627860069275,0.3087445795536041,-1.0025088787078857,0.48656436800956726,0.31669917702674866,-1.0020115375518799,0.4685055613517761,0.3250284194946289,-1.002460241317749,0.6004565954208374,0.3477243483066559,-0.5527550578117371,0.43782860040664673,0.385261595249176,-0.617804765701294,0.5726321339607239,0.4592677056789398,-0.8887708783149719,0.5084301233291626,0.4693273901939392,-0.9065491557121277,0.7273297905921936,0.7975872755050659,-0.24151520431041718,0.31541505455970764,0.7796395421028137,-0.4350058138370514,0.8155080676078796,1.1087812185287476,-0.19561070203781128,0.21117901802062988,1.3076242208480835,-0.3757980763912201,0.8531138896942139,1.643176555633545,-0.6452523469924927,0.2321428805589676,1.7226239442825317,-0.806153416633606,0.885568380355835,1.7782707214355469,-0.7667385339736938,0.21359612047672272,1.8673018217086792,-0.9458983540534973,0.8529844880104065,1.7891035079956055,-0.8581919074058533,0.25840699672698975,1.8732010126113892,-1.0380586385726929,0.8297023773193359,1.7370092868804932,-0.7057980895042419,0.2722075283527374,1.8133138418197632,-0.860797643661499,0.6617446541786194,1.7389111518859863,-0.032407280057668686,0.38774624466896057,1.7535735368728638,0.03680281341075897,0.6517207026481628,2.5119941234588623,0.06934349983930588,0.404477059841156,2.5280473232269287,0.1046667993068695,0.6573789715766907,3.192436695098877,0.7462864518165588,0.4196105897426605,3.2027204036712646,0.6178247332572937,0.6620069742202759,3.3075757026672363,0.7783092856407166,0.417555034160614,3.3164432048797607,0.6486256718635559,0.6278156042098999,3.404733896255493,0.20290721952915192,0.4651683270931244,3.4148435592651367,0.020109962671995163,bad
0.5253766775131226,0.39194563031196594,-1.0014573335647583,0.5456342697143555,0.30735477805137634,-0.9399872422218323,0.5591631531715393,0.3075304329395294,-0.9402257204055786,0.5723580718040466,0.3083060085773468,-0.9405510425567627,0.49223804473876953,0.31676164269447327,-0.954619824886322,0.4724843204021454,0.322502076625824,-0.9541351199150085,0.45411691069602966,0.32984021306037903,-0.9545567631721497,0.5909724831581116,0.3508816957473755,-0.5429779887199402,0.43176236748695374,0.3826483190059662,-0.5824792981147766,0.5578476786613464,0.4713122248649597,-0.8472931981086731,0.4895699918270111,0.4828936457633972,-0.8633158802986145,0.7228570580482483,0.8013161420822144,-0.26570287346839905,0.307403564453125,0.7865700721740723,-0.40525487065315247,0.804625391960144,1.0616627931594849,-0.2049897015094757,0.2041102945804596,1.3371468782424927,-0.32240036129951477,0.8486108183860779,1.6603118181228638,-0.5801095366477966,0.2364291250705719,1.737103819847107,-0.6978433132171631,0.8821519613265991,1.7977277040481567,-0.6894762516021729,0.22136954963207245,1.8773571252822876,-0.819335401058197,0.8443459272384644,1.811988353729248,-0.7653594613075256,0.2640070915222168,1.8821876049041748,-0.9128010272979736,0.8223869204521179,1.7573262453079224,-0.63260418176651,0.27612966299057007,1.8234878778457642,-0.7507002949714661,0.657189130783081,1.746240496635437,-0.042064178735017776,0.3820412755012512,1.763132095336914,0.046475548297166824,0.6547925472259521,2.522186756134033,0.09516742825508118,0.40193015336990356,2.5423471927642822,0.15123628079891205,0.6614058613777161,3.209611654281616,0.7995577454566956,0.4187563955783844,3.229184627532959,0.6897144317626953,0.6666924357414246,3.3283119201660156,0.8378565311431885,0.4169295132160187,3.3503215312957764,0.7256879210472107,0.6297115683555603,3.4296605587005615,0.2834837734699249,0.4618609547615051,3.4382896423339844,0.11585818231105804,bad
0.6799375414848328,0.40935325622558594,-0.7359266877174377,0.6880911588668823,0.33380240201950073,-0.6736876964569092,0.6978340148925781,0.3382609784603119,-0.6734516620635986,0.7068592309951782,0.3429896831512451,-0.6735967397689819,0.6505876779556274,0.32285961508750916,-0.7261064052581787,0.6334916353225708,0.32201719284057617,-0.7257508039474487,0.6147816181182861,0.3236639201641083,-0.7261183857917786,0.6944099068641663,0.38090336322784424,-0.335580438375473,0.5575726628303528,0.3680891990661621,-0.5666913390159607,0.6889247298240662,0.4876083433628082,-0.6104832291603088,0.6426881551742554,0.4894839823246002,-0.6762268543243408,0.7514887452125549,0.8380938768386841,-0.10170357674360275,0.36468422412872314,0.7223314642906189,-0.5380218625068665,0.8269837498664856,1.2938249111175537,0.12461551278829575,0.2210121899843216,1.077214002609253,-0.5724437832832336,0.8720173239707947,1.6955496072769165,0.04661756381392479,0.23006388545036316,1.6831128597259521,-0.7621490955352783,0.905343770980835,1.822712779045105,0.020217351615428925,0.204802006483078,1.8246780633926392,-0.8354953527450562,0.8825926184654236,1.8428030014038086,-0.04560466855764389,0.257982462644577,1.8357315063476562,-0.8958896994590759,0.8606424331665039,1.7993123531341553,0.0061636921018362045,0.2717688977718353,1.7870793342590332,-0.7919466495513916,0.6542572379112244,1.7472907304763794,0.04318276792764664,0.3939443826675415,1.7407711744308472,-0.039585985243320465,0.6282792687416077,2.525109052658081,0.09250657260417938,0.39305010437965393,2.5378994941711426,-0.02863822504878044,0.6074535250663757,3.247297525405884,0.6834856867790222,0.3755287230014801,3.244515895843506,0.3984793722629547,0.5960899591445923,3.364840507507324,0.7113774418830872,0.35470911860466003,3.3634369373321533,0.42193591594696045,0.6195021867752075,3.455626964569092,0.24936018884181976,0.43648797273635864,3.438528060913086,-0.15460798144340515,bad
0.5227690935134888,0.343733012676239,-0.9601299166679382,0.5380370020866394,0.2786372900009155,-0.8876243233680725,0.5511555075645447,0.2793656587600708,-0.8879789113998413,0.5614016056060791,0.2817949950695038,-0.8882505297660828,0.4943566620349884,0.28694725036621094,-0.907439112663269,0.47802799940109253,0.29359814524650574,-0.9071620106697083,0.46277669072151184,0.29992160201072693,-0.907584547996521,0.5755720138549805,0.3207738995552063,-0.4671037793159485,0.4419804513454437,0.3475324809551239,-0.541274905204773,0.5515746474266052,0.41431939601898193,-0.8064256310462952,0.4965459108352661,0.42068079113960266,-0.827035129070282,0.6994779706001282,0.7558065056800842,-0.16967254877090454,0.3351545035839081,0.7389721274375916,-0.39028623700141907,0.7944234013557434,1.087362289428711,-0.0933244526386261,0.24914772808551788,1.259392499923706,-0.3654248118400574,0.8496800065040588,1.6029434204101562,-0.4732379913330078,0.2729688882827759,1.648653507232666,-0.7861681580543518,0.8796132206916809,1.7241308689117432,-0.5721246600151062,0.2568688690662384,1.7755224704742432,-0.9125304818153381,0.8535033464431763,1.739717960357666,-0.6693376898765564,0.297940194606781,1.7856825590133667,-1.0080729722976685,0.8304212093353271,1.6966776847839355,-0.5337641835212708,0.31179752945899963,1.7333133220672607,-0.8398491144180298,0.6500927209854126,1.6314290761947632,-0.016996750608086586,0.4046625792980194,1.6561042070388794,0.020696338266134262,0.659173309803009,2.400604486465454,-0.09786219894886017,0.4345148205757141,2.4211857318878174,-0.03512972965836525,0.6764692664146423,3.0953314304351807,0.4572506546974182,0.4594307541847229,3.1107261180877686,0.30288320779800415,0.6830273866653442,3.201996326446533,0.47572752833366394,0.4582425653934479,3.221637487411499,0.3138650953769684,0.6496226191520691,3.2952001094818115,-0.08484574407339096,0.49469515681266785,3.2976889610290527,-0.2886313199996948,good
0.5135538578033447,0.37509968876838684,-0.9420920014381409,0.5311461091041565,0.3022977113723755,-0.8772644400596619,0.5455753207206726,0.30225756764411926,-0.8774930834770203,0.5553314089775085,0.302402138710022,-0.8778694272041321,0.4859920144081116,0.30722278356552124,-0.8914997577667236,0.4701865017414093,0.3099971115589142,-0.891076385974884,0.4540382921695709,0.31556013226509094,-0.89137864112854,0.5711013674736023,0.33497506380081177,-0.4680752754211426,0.435280442237854,0.3596893846988678,-0.5154553055763245,0.5424656271934509,0.4446937143802643,-0.7905896902084351,0.48662295937538147,0.44891270995140076,-0.8034328818321228,0.690606951713562,0.7482370734214783,-0.1842208206653595,0.32490071654319763,0.7387741804122925,-0.3625603914260864,0.79291170835495,1.1960264444351196,-0.08037881553173065,0.24127458035945892,1.2517799139022827,-0.30084264278411865,0.8593112826347351,1.5814628601074219,-0.422782301902771,0.2518039345741272,1.6633596420288086,-0.7018893957138062,0.8924319744110107,1.7011133432388306,-0.5146488547325134,0.22968004643917084,1.7938984632492065,-0.824130654335022,0.8666428327560425,1.720914363861084,-0.6074877977371216,0.2705467641353607,1.8100171089172363,-0.9184588193893433,0.8433587551116943,1.676454782485962,-0.47998756170272827,0.2859795391559601,1.7571954727172852,-0.7557147741317749,0.6421358585357666,1.6251150369644165,-0.03203893080353737,0.39528900384902954,1.6449172496795654,0.03604267165064812,0.6457310914993286,2.389207363128662,-0.02388381026685238,0.41931772232055664,2.405289888381958,0.01831020601093769,0.6528906226158142,3.074864387512207,0.5738495588302612,0.4356144666671753,3.090822696685791,0.4366036057472229,0.659412682056427,3.1793665885925293,0.600272536277771,0.43313315510749817,3.200227975845337,0.4593917429447174,0.6208167672157288,3.275974750518799,0.057430922985076904,0.4698846936225891,3.2845513820648193,-0.15247534215450287,good
0.5109918713569641,0.37185147404670715,-0.867696225643158,0.5336191058158875,0.3005927503108978,-0.8141313791275024,0.5456992387771606,0.3021303117275238,-0.8144771456718445,0.5570173263549805,0.3039337992668152,-0.8147247433662415,0.4849761128425598,0.30365389585494995,-0.8180236220359802,0.46734797954559326,0.30826762318611145,-0.8175376653671265,0.45066559314727783,0.3139226734638214,-0.817864179611206,0.5754349231719971,0.34011486172676086,-0.468826562166214,0.4336744248867035,0.3577048182487488,-0.46353021264076233,0.5388455986976624,0.4436270296573639,-0.7383566498756409,0.47972139716148376,0.4476586580276489,-0.7377259731292725,0.696172297000885,0.7368910908699036,-0.2557072341442108,0.3241795003414154,0.7804130911827087,-0.32233256101608276,0.8082942366600037,1.0351512432098389,-0.253611296415329,0.25190505385398865,1.2976564168930054,-0.34480199217796326,0.8815534710884094,1.5170745849609375,-0.5663475394248962,0.23283356428146362,1.6507877111434937,-0.8342121243476868,0.9166685938835144,1.6356759071350098,-0.660527229309082,0.20809336006641388,1.770883321762085,-0.9558790326118469,0.8795136213302612,1.6463568210601807,-0.7256835103034973,0.2453920841217041,1.7645806074142456,-1.0493407249450684,0.8559551239013672,1.6053956747055054,-0.6114990711212158,0.26326534152030945,1.7182903289794922,-0.8901436924934387,0.6426146626472473,1.622911810874939,-0.05922563746571541,0.3973137438297272,1.6448312997817993,0.06353984028100967,0.6491421461105347,2.328155040740967,0.011548241600394249,0.4217955470085144,2.3493828773498535,0.13999749720096588,0.6622836589813232,2.943176507949829,0.6167417168617249,0.4464098811149597,2.9508605003356934,0.5851295590400696,0.6712159514427185,3.046013832092285,0.6468759179115295,0.44693294167518616,3.0514414310455322,0.6156124472618103,0.6290701627731323,3.1396067142486572,0.1513296216726303,0.4842398762702942,3.1474967002868652,0.0856829583644867,good
0.538460910320282,0.44190841913223267,-1.008005976676941,0.5547134280204773,0.3552654981613159,-0.959386944770813,0.5672518610954285,0.3547552227973938,-0.9597474932670593,0.5793362855911255,0.35461392998695374,-0.9600101709365845,0.50899338722229,0.35445523262023926,-0.9721381068229675,0.4889727532863617,0.3545355200767517,-0.971561849117279,0.4722362160682678,0.3561496436595917,-0.9718959927558899,0.5902634263038635,0.3765987753868103,-0.5753938555717468,0.43653377890586853,0.3883476257324219,-0.6147488951683044,0.5562831163406372,0.5092321038246155,-0.8568639159202576,0.5033503174781799,0.5142796635627747,-0.8680160641670227,0.7024246454238892,0.6826972365379333,-0.3284851908683777,0.3253592252731323,0.7915887236595154,-0.3919203579425812,0.77828049659729,1.0423964262008667,-0.29536372423171997,0.30666330456733704,1.328697681427002,-0.33029070496559143,0.8082186579704285,1.5357720851898193,-0.6758416295051575,0.3167223334312439,1.6803686618804932,-0.7800429463386536,0.8341577649116516,1.6633788347244263,-0.8108060956001282,0.3010231852531433,1.8021578788757324,-0.9103413224220276,0.7976190447807312,1.6636319160461426,-0.877642810344696,0.3298989534378052,1.7853496074676514,-1.0209957361221313,0.7769714593887329,1.618795394897461,-0.7240428924560547,0.3463957905769348,1.7343617677688599,-0.8406363129615784,0.6870755553245544,1.5948930978775024,-0.07292621582746506,0.442544549703598,1.6408098936080933,0.0769386738538742,0.6988821625709534,2.2868127822875977,0.08577349036931992,0.46677687764167786,2.334192991256714,0.21805356442928314,0.7145224213600159,2.9086551666259766,0.7774251699447632,0.49453026056289673,2.9423177242279053,0.7620872259140015,0.7225190997123718,3.008760929107666,0.8162597417831421,0.49694889783859253,3.046600341796875,0.8034108877182007,0.6861063241958618,3.125173568725586,0.30154454708099365,0.532025158405304,3.1362109184265137,0.23870818316936493,bad
